1826,1821,1500
1833,1831,1500
1841,1841,1500
1848,1851,1500
1855,1861,1500
1862,1872,1500
1869,1882,1500
1876,1892,1500
1879,1894,1500
1882,1896,1500
1885,1898,1500
1888,1899,1500
1891,1901,1500
1894,1903,1500
1897,1905,1500
1900,1907,1500
1904,1905,1500
1908,1904,1500
1912,1903,1500
1916,1901,1500
1920,1900,1500
1923,1899,1500
1927,1898,1500
1931,1897,1500
1931,1893,1500
1930,1890,1500
1930,1886,1500
1929,1883,1500
1928,1880,1500
1928,1876,1500
1927,1873,1500
1927,1869,1500
1921,1861,1500
1915,1852,1500
1909,1844,1500
1902,1835,1500
1896,1826,1500
1889,1818,1500
1883,1809,1500
1876,1801,1500
1876,1798,1500
1875,1796,1500
1875,1793,1500
1874,1791,1500
1874,1788,1500
1873,1786,1500
1873,1783,1500
1872,1781,1500
1875,1779,1500
1877,1778,1500
1880,1776,1500
1883,1775,1500
1885,1774,1500
1888,1772,1500
1891,1771,1500
1893,1770,1500
1898,1773,1500
1902,1777,1500
1907,1781,1500
1911,1784,1500
1916,1788,1500
1920,1791,1500
1925,1795,1500
1929,1799,1500
1939,1810,1500
1949,1822,1500
1958,1833,1500
1967,1845,1500
1976,1856,1500
1985,1868,1500
1993,1879,1500
2001,1890,1000
1974,1873,1000
1947,1855,1000
1919,1839,1000
1892,1822,1000
1866,1807,1000
1839,1792,1000
1812,1777,1000
1786,1763,1500
1797,1760,1500
1808,1756,1500
1819,1753,1500
1830,1750,1500
1841,1748,1500
1852,1746,1500
1863,1744,1500
1874,1743,1000
1868,1743,1000
1862,1743,1000
1856,1744,1000
1850,1744,1000
1844,1745,1000
1838,1745,1000
1832,1746,1000
1826,1747,1500
1814,1741,1500
1802,1736,1500
1790,1730,1500
1778,1725,1500
1766,1720,1500
1754,1715,1500
1742,1710,1500
1731,1705,1000
1739,1708,1000
1747,1711,1000
1755,1713,1000
1763,1716,1000
1771,1719,1000
1779,1722,1000
1787,1725,1000
1796,1728,1500
1796,1720,1500
1796,1711,1500
1796,1702,1500
1795,1694,1500
1795,1685,1500
1793,1677,1500
1792,1668,1500
1790,1660,1000
1778,1659,1000
1765,1658,1000
1752,1658,1000
1740,1659,1000
1727,1660,1000
1715,1661,1000
1702,1663,1000
1689,1665,1500
1693,1662,1500
1698,1659,1500
1702,1656,1500
1706,1653,1500
1710,1651,1500
1714,1648,1500
1718,1645,1500
1722,1643,1500
1714,1635,1500
1706,1627,1500
1697,1618,1500
1689,1610,1500
1681,1602,1500
1672,1594,1500
1663,1586,1500
1655,1578,1500
1651,1580,1500
1648,1583,1500
1644,1586,1500
1640,1589,1500
1636,1592,1500
1632,1595,1500
1628,1598,1500
1624,1601,1500
1632,1594,1500
1640,1587,1500
1647,1581,1500
1655,1575,1500
1662,1569,1500
1668,1564,1500
1675,1559,1500
