1867,1632,1
1869,1635,1
1871,1637,1
1872,1640,1
1874,1642,1
1876,1645,1
1878,1647,1
1880,1650,1
1882,1652,1
1884,1655,1
1886,1657,1
1888,1660,1
1890,1662,1
1891,1665,1
1893,1667,1
1895,1670,1
1897,1672,1
1899,1675,1
1901,1677,1
1902,1680,1
1904,1682,1
1906,1685,1
1908,1688,1
1910,1690,1
1911,1693,1
1913,1695,1
1915,1698,1
1917,1700,1
1918,1703,1
1920,1705,1
1922,1708,1
1924,1710,1
1925,1713,1
1927,1715,1
1929,1718,1
1930,1720,1
1932,1723,1
1934,1725,1
1935,1728,1
1937,1730,1
1939,1733,1
1940,1735,1
1942,1738,1
1944,1740,1
1945,1743,1
1947,1745,1
1948,1748,1
1950,1750,1
1952,1753,1
1953,1755,1
1954,1755,1
1954,1755,1
1954,1755,1
1955,1755,1
1955,1755,1
1956,1754,1
1956,1754,1
1957,1754,1
1957,1754,1
1958,1754,1
1958,1754,1
1959,1753,1
1959,1753,1
1960,1753,1
1960,1753,1
1960,1753,1
1961,1753,1
1961,1752,1
1962,1752,1
1962,1752,1
1963,1752,1
1963,1752,1
1964,1752,1
1964,1752,1
1965,1751,1
1965,1751,1
1966,1751,1
1966,1751,1
1966,1751,1
1967,1751,1
1967,1751,1
1968,1750,1
1968,1750,1
1969,1750,1
1969,1750,1
1970,1750,1
1970,1750,1
1971,1750,1
1971,1749,1
1972,1749,1
1972,1749,1
1972,1749,1
1973,1749,1
1973,1749,1
1974,1749,1
1974,1748,1
1975,1748,1
1975,1748,1
1976,1748,1
1976,1748,1
1975,1746,1
1973,1743,1
1972,1741,1
1970,1739,1
1969,1737,1
1967,1734,1
1966,1732,1
1964,1730,1
1962,1727,1
1961,1725,1
1959,1723,1
1958,1721,1
1956,1718,1
1955,1716,1
1953,1714,1
1951,1711,1
1950,1709,1
1948,1707,1
1947,1705,1
1945,1702,1
1943,1700,1
1942,1698,1
1940,1695,1
1938,1693,1
1937,1691,1
1935,1689,1
1933,1686,1
1932,1684,1
1930,1682,1
1928,1679,1
1926,1677,1
1925,1675,1
1923,1672,1
1921,1670,1
1920,1668,1
1918,1666,1
1916,1663,1
1914,1661,1
1913,1659,1
1911,1656,1
1909,1654,1
1907,1652,1
1905,1649,1
1904,1647,1
1902,1645,1
1900,1643,1
1898,1640,1
1896,1638,1
1895,1636,1
1893,1633,1
1893,1633,1
1893,1633,1
1894,1633,1
1894,1633,1
1894,1633,1
1895,1633,1
1895,1633,1
1895,1633,1
1896,1633,1
1896,1633,1
1896,1633,1
1897,1633,1
1897,1633,1
1897,1633,1
1898,1633,1
1898,1632,1
1898,1632,1
1899,1632,1
1899,1632,1
1899,1632,1
1900,1632,1
1900,1632,1
1900,1632,1
1901,1632,1
1901,1632,1
1901,1632,1
1902,1632,1
1902,1632,1
1902,1632,1
1903,1632,1
1903,1632,1
1903,1632,1
1904,1632,1
1904,1632,1
1904,1632,1
1905,1632,1
1905,1632,1
1905,1631,1
1906,1631,1
1906,1631,1
1906,1631,1
1907,1631,1
1907,1631,1
1907,1631,1
1908,1631,1
1908,1631,1
1908,1631,1
1909,1631,1
1909,1631,1
1909,1631,1
1911,1633,1
1913,1636,1
1915,1638,1
1917,1641,1
1919,1643,1
1921,1645,1
1923,1648,1
1925,1650,1
1927,1653,1
1929,1655,1
1930,1658,1
1932,1660,1
1934,1662,1
1936,1665,1
1938,1667,1
1940,1670,1
1942,1672,1
1943,1674,1
1945,1677,1
1947,1679,1
1949,1682,1
1951,1684,1
1953,1686,1
1954,1689,1
1956,1691,1
1958,1694,1
1960,1696,1
1961,1698,1
1963,1701,1
1965,1703,1
1967,1705,1
1968,1708,1
1970,1710,1
1972,1713,1
1974,1715,1
1975,1717,1
1977,1720,1
1979,1722,1
1980,1725,1
1982,1727,1
1984,1729,1
1985,1732,1
1987,1734,1
1989,1736,1
1990,1739,1
1992,1741,1
1994,1744,1
1995,1746,1
1997,1748,1
1998,1751,1
1995,1747,1
1991,1744,1
1988,1741,1
1984,1738,1
1981,1735,1
1977,1731,1
1974,1728,1
1970,1725,1
1967,1722,1
1963,1719,1
1960,1716,1
1956,1712,1
1953,1709,1
1949,1706,1
1945,1703,1
1942,1700,1
1938,1697,1
1935,1694,1
1931,1691,1
1928,1687,1
1924,1684,1
1921,1681,1
1917,1678,1
1913,1675,1
1910,1672,1
1906,1669,1
1903,1666,1
1899,1663,1
1896,1660,1
1892,1657,1
1888,1654,1
1885,1651,1
1881,1648,1
1878,1645,1
1874,1642,1
1870,1639,1
1867,1636,1
1863,1633,1
1860,1630,1
1856,1627,1
1853,1624,1
1849,1621,1
1845,1618,1
1842,1615,1
1838,1612,1
1835,1610,1
1831,1607,1
1828,1604,1
1824,1601,1
1820,1598,0
1821,1598,0
1822,1598,0
1823,1597,0
1824,1597,0
1825,1597,0
1826,1597,0
1827,1597,0
1828,1596,0
1829,1596,0
1830,1596,0
1831,1596,0
1832,1596,0
1832,1595,0
1833,1595,0
1834,1595,0
1835,1595,0
1836,1595,0
1837,1594,0
1838,1594,0
1839,1594,0
1840,1594,0
1841,1594,0
1842,1594,0
1843,1593,0
1844,1593,0
1845,1593,0
1845,1593,0
1846,1593,0
1847,1593,0
1848,1593,0
1849,1592,0
1850,1592,0
1851,1592,0
1852,1592,0
1853,1592,0
1854,1592,0
1855,1592,0
1856,1592,0
1857,1591,0
1857,1591,0
1858,1591,0
1859,1591,0
1860,1591,0
1861,1591,0
1862,1591,0
1863,1591,0
1864,1591,0
1865,1591,0
1866,1590,0
1867,1590,1
1866,1590,1
1866,1591,1
1866,1591,1
1865,1591,1
1865,1591,1
1864,1591,1
1864,1591,1
1864,1591,1
1863,1591,1
1863,1591,1
1862,1591,1
1862,1591,1
1861,1591,1
1861,1592,1
1861,1592,1
1860,1592,1
1860,1592,1
1859,1592,1
1859,1592,1
1859,1592,1
1858,1592,1
1858,1592,1
1857,1592,1
1857,1592,1
1857,1593,1
1856,1593,1
1856,1593,1
1855,1593,1
1855,1593,1
1855,1593,1
1854,1593,1
1854,1593,1
1853,1593,1
1853,1593,1
1853,1593,1
1852,1594,1
1852,1594,1
1851,1594,1
1851,1594,1
1851,1594,1
1850,1594,1
1850,1594,1
1849,1594,1
1849,1594,1
1849,1594,1
1848,1595,1
1848,1595,1
1847,1595,1
1847,1595,1
1847,1595,1
1845,1594,1
1843,1593,1
1842,1591,1
1840,1590,1
1839,1589,1
1837,1588,1
1836,1587,1
1834,1586,1
1833,1584,1
1831,1583,1
1830,1582,1
1828,1581,1
1827,1580,1
1825,1578,1
1824,1577,1
1822,1576,1
1821,1575,1
1819,1574,1
1818,1573,1
1816,1572,1
1815,1570,1
1813,1569,1
1812,1568,1
1810,1567,1
1808,1566,1
1807,1565,1
1805,1563,1
1804,1562,1
1802,1561,1
1801,1560,1
1799,1559,1
1798,1558,1
1796,1557,1
1795,1556,1
1793,1554,1
1792,1553,1
1790,1552,1
1789,1551,1
1787,1550,1
1786,1549,1
1784,1548,1
1783,1547,1
1781,1545,1
1780,1544,1
1778,1543,1
1777,1542,1
1775,1541,1
1774,1540,1
1772,1539,1
1771,1538,1
1772,1539,1
1774,1540,1
1775,1541,1
1776,1542,1
1778,1543,1
1779,1545,1
1781,1546,1
1782,1547,1
1784,1548,1
1785,1549,1
1786,1550,1
1788,1552,1
1789,1553,1
1791,1554,1
1792,1555,1
1793,1556,1
1795,1557,1
1796,1558,1
1798,1560,1
1799,1561,1
1800,1562,1
1802,1563,1
1803,1564,1
1805,1565,1
1806,1567,1
1807,1568,1
1809,1569,1
1810,1570,1
1812,1571,1
1813,1573,1
1815,1574,1
1816,1575,1
1817,1576,1
1819,1577,1
1820,1578,1
1822,1580,1
1823,1581,1
1824,1582,1
1826,1583,1
1827,1584,1
1829,1586,1
1830,1587,1
1832,1588,1
1833,1589,1
1834,1590,1
1836,1592,1
1837,1593,1
1839,1594,1
1840,1595,1
1841,1596,1
1841,1595,1
1840,1594,1
1839,1592,1
1838,1591,1
1838,1589,1
1837,1588,1
1836,1587,1
1835,1585,1
1835,1584,1
1834,1582,1
1833,1581,1
1832,1580,1
1831,1578,1
1831,1577,1
1830,1575,1
1829,1574,1
1828,1573,1
1827,1571,1
1827,1570,1
1826,1568,1
1825,1567,1
1824,1566,1
1823,1564,1
1822,1563,1
1822,1561,1
1821,1560,1
1820,1559,1
1819,1557,1
1818,1556,1
1817,1554,1
1817,1553,1
1816,1552,1
1815,1550,1
1814,1549,1
1813,1547,1
1812,1546,1
1811,1544,1
1810,1543,1
1810,1542,1
1809,1540,1
1808,1539,1
1807,1537,1
1806,1536,1
1805,1535,1
1804,1533,1
1803,1532,1
1803,1530,1
1802,1529,1
1801,1527,1
