1039,1469,2000
1029,1456,2000
1020,1444,2000
1010,1432,2000
999,1420,2000
988,1408,2000
976,1397,2000
964,1386,2000
951,1375,2000
937,1364,2000
973,1350,2000
1002,1337,2000
1026,1325,2000
1048,1313,2000
1067,1302,2000
1085,1292,2000
1101,1281,2000
1117,1271,2000
1132,1262,2000
1146,1253,2000
1142,1250,2000
1138,1247,2000
1134,1245,2000
1130,1242,2000
1127,1239,2000
1123,1237,2000
1119,1234,2000
343,-863,2000
1111,1229,2000
1107,1226,2000
1109,1224,2000
1112,1221,2000
1114,1219,2000
1117,1217,2000
1119,1214,2000
1122,1212,2000
1124,1210,2000
1127,1207,2000
1129,1205,2000
1131,1203,2000
1136,1205,2000
1142,1207,2000
1147,1210,2000
1152,1212,2000
1157,1215,2000
1162,1217,2000
1167,1220,2000
1172,1222,2000
1177,1225,2000
1182,1228,2000
1186,1231,2000
1190,1235,2000
1195,1238,2000
1199,1242,2000
1203,1246,2000
1207,1250,2000
1212,1253,2000
1216,1257,2000
1220,1261,2000
1224,1265,2000
1232,1276,2000
1239,1287,2000
1246,1299,2000
1253,1310,2000
1260,1322,2000
1267,1334,2000
1274,1345,2000
1280,1357,2000
1286,1369,2000
1292,1381,2000
1293,1386,2000
1294,1392,2000
1296,1398,2000
1297,1404,2000
1298,1409,2000
1299,1415,2000
1300,1421,2000
1301,1427,2000
1301,1433,2000
1302,1439,2000
1300,1443,2000
1298,1447,2000
1296,1452,2000
1293,1456,2000
1291,1460,2000
1288,1465,2000
1286,1469,2000
1283,1474,2000
1281,1478,2000
1278,1483,2000
1275,1482,2000
1271,1481,2000
1268,1481,2000
1265,1480,2000
1262,1480,2000
1258,1479,2000
1255,1478,2000
1251,1478,2000
1248,1477,2000
1245,1477,2000
1246,1474,2000
1248,1471,2000
1250,1468,2000
1252,1465,2000
1253,1462,2000
1255,1459,2000
1257,1456,2000
1258,1453,2000
1260,1450,2000
1261,1447,2000
1261,1444,2000
1260,1441,2000
1260,1438,2000
1260,1435,2000
1259,1432,2000
1259,1429,2000
1258,1426,2000
1257,1423,2000
1257,1420,2000
1256,1417,2000
1242,1423,2000
1226,1431,2000
1210,1438,2000
1193,1447,2000
1175,1455,2000
1157,1465,2000
1136,1475,2000
1114,1485,2000
1089,1497,2000
1060,1509,2000
1057,1506,2000
1055,1503,2000
1053,1500,2000
1051,1497,2000
1049,1494,2000
1046,1491,2000
1044,1488,2000
1042,1485,2000
1039,1482,2000
1037,1479,1000
1077,1467,1000
1111,1457,1000
1140,1447,1000
1167,1439,1000
1193,1432,1000
1216,1426,1000
1239,1420,1000
1261,1415,1000
1282,1411,1000
1302,1408,2000
1307,1411,2000
1313,1414,2000
1318,1418,2000
1323,1421,2000
1328,1425,2000
1333,1428,2000
1338,1432,2000
1343,1436,2000
1349,1439,2000
1354,1443,2000
1358,1444,2000
1362,1445,2000
1366,1446,2000
1370,1447,2000
1374,1448,2000
1379,1449,2000
1383,1450,2000
1387,1451,2000
1391,1452,2000
1395,1453,2000
1399,1454,2000
1403,1454,2000
1407,1455,2000
1411,1456,2000
1415,1456,2000
1419,1457,2000
1423,1458,2000
1427,1459,2000
1431,1459,2000
1435,1460,2000
1437,1459,2000
1440,1459,2000
1442,1458,2000
1445,1458,2000
1447,1457,2000
1449,1456,2000
1452,1456,2000
1454,1455,2000
1457,1455,2000
1459,1454,2000
1462,1454,2000
1465,1453,2000
1468,1452,2000
1471,1452,2000
1475,1451,2000
1478,1450,2000
1481,1450,2000
1484,1449,2000
1487,1449,2000
1490,1448,2000
1491,1446,2000
1492,1443,2000
1492,1440,2000
1493,1438,2000
1494,1435,2000
1495,1432,2000
1496,1430,2000
1496,1427,2000
1497,1424,2000
1498,1422,2000
1498,1417,2000
1498,1412,2000
1498,1408,2000
1498,1403,2000
1498,1398,2000
1498,1394,2000
1498,1389,2000
1497,1384,2000
1497,1380,2000
1497,1375,2000
1494,1370,2000
1491,1365,2000
1487,1360,2000
1484,1354,2000
1481,1349,2000
1478,1344,2000
1474,1339,2000
1471,1334,2000
1467,1329,2000
1464,1324,2000
1462,1321,2000
1461,1319,2000
1459,1316,2000
1457,1313,2000
1455,1311,2000
1454,1308,2000
1452,1306,2000
1450,1303,2000
1448,1300,2000
1446,1298,2000
1454,1303,2000
1462,1309,2000
1469,1314,2000
1477,1320,2000
1484,1325,2000
1492,1331,2000
1500,1336,2000
1507,1342,2000
1515,1348,2000
1522,1354,2000
1528,1358,2000
1535,1361,2000
1541,1365,2000
1547,1369,2000
1553,1373,2000
1559,1377,2000
1565,1381,2000
1571,1385,2000
1578,1389,2000
1584,1394,2000
